,location,burn_in,long_term_degredation,initial_pce,module_cost,two_years_lcoe,five_years_lcoe,ten_years_lcoe,tw_five_years_lcoe
0,Durham,0.0,0.0,0.01,0.049,2.236347406,1.847664701,1.720328425,1.631607319
1,Durham,0.0,0.0,0.07,0.049,0.362371327,0.290223019,0.266586652,0.250119031
2,Durham,0.0,0.0,0.13,0.049,0.218219468,0.17041996,0.154760509,0.143850848
3,Durham,0.0,0.0,0.19,0.049,0.165110989,0.126282091,0.113561504,0.104699513
4,Durham,0.0,0.0,0.03,0.049,0.778810385,0.6363211,0.589640309,0.557116357
5,Durham,0.0,0.0,0.09,0.049,0.292964853,0.232540041,0.212744412,0.198952845
6,Durham,0.0,0.0,0.25,0.049,0.137494656,0.103330476,0.092138098,0.084340895
7,Durham,0.0,0.0,0.15,0.049,0.195795873,0.151783957,0.13736536,0.12732027
8,Durham,0.0,0.0,0.31,0.049,0.120568578,0.089263419,0.079007685,0.071863094
9,Durham,0.0,0.0,0.05,0.049,0.487303023,0.394052422,0.363502728,0.342218207
10,Durham,0.0,0.0,0.21,0.049,0.154152116,0.117174297,0.105060143,0.096620686
11,Durham,0.0,0.002,0.01,0.049,2.26443537,1.929357333,1.885486553,1.941950561
12,Durham,0.0,0.0,0.11,0.049,0.248797115,0.195832711,0.178481187,0.166392564
13,Durham,0.0,0.0,0.27,0.049,0.131016766,0.09794678,0.087112871,0.079565432
14,Durham,0.0,0.0,0.17,0.049,0.178648432,0.137532908,0.124063199,0.114679252
15,Durham,0.0,0.0,0.23,0.049,0.145099144,0.109650477,0.098037288,0.089946882
16,Durham,0.0,0.0,0.33,0.049,0.116294329,0.085711144,0.075691937,0.068712147
17,Durham,0.0,0.002,0.03,0.049,0.788592048,0.664455396,0.64624804,0.663083825
18,Durham,0.0,0.0,0.29,0.049,0.125432386,0.093305669,0.082780785,0.075448661
19,Durham,0.0,0.002,0.07,0.049,0.36692262,0.303054938,0.292179994,0.297693438
20,Durham,0.0,0.0,0.35,0.049,0.112508571,0.08256485,0.072755138,0.065921314
21,Durham,0.0,0.002,0.13,0.049,0.22096025,0.177954907,0.169618112,0.171212296
22,Durham,0.0,0.002,0.05,0.049,0.493423427,0.411475053,0.398400384,0.407310529
23,Durham,0.0,0.002,0.19,0.049,0.167184741,0.131865527,0.124463844,0.1246141
24,Durham,0.0,0.002,0.09,0.049,0.296644418,0.242821565,0.233168691,0.236795082
25,Durham,0.0,0.002,0.25,0.049,0.139221554,0.107899129,0.100983709,0.100383129
26,Durham,0.0,0.002,0.15,0.049,0.198255021,0.158494932,0.150552961,0.151537485
27,Durham,0.0,0.002,0.31,0.049,0.122082889,0.093210111,0.086592726,0.085531962
28,Durham,0.0,0.002,0.21,0.049,0.156088228,0.122355041,0.115146319,0.114998623
29,Durham,0.0,0.004,0.01,0.049,2.293237863,2.018608054,2.085724063,2.398082869
30,Durham,0.0,0.002,0.11,0.049,0.251921945,0.204491257,0.195616065,0.198041606
31,Durham,0.0,0.002,0.27,0.049,0.132662304,0.102277398,0.09547604,0.09469934
32,Durham,0.0,0.004,0.07,0.049,0.371589693,0.317074047,0.323209329,0.367616739
33,Durham,0.0,0.002,0.33,0.049,0.117754957,0.089500776,0.082958654,0.081781683
34,Durham,0.0,0.002,0.17,0.049,0.180892211,0.143613787,0.135973742,0.136492056
35,Durham,0.0,0.002,0.23,0.049,0.146921553,0.114498562,0.107449243,0.107055414
36,Durham,0.0,0.004,0.03,0.049,0.798622547,0.695192638,0.714879184,0.818831331
37,Durham,0.0,0.004,0.09,0.049,0.300417587,0.25405432,0.257931063,0.29241436
38,Durham,0.0,0.002,0.29,0.049,0.127007786,0.097431085,0.090728058,0.08979953
39,Durham,0.0,0.002,0.35,0.049,0.113921651,0.086215372,0.07973991,0.078460014
40,Durham,0.0,0.004,0.13,0.049,0.223770754,0.186186976,0.187631451,0.211427253
41,Durham,0.0,0.004,0.05,0.049,0.499699528,0.430509601,0.44071026,0.502981086
42,Durham,0.0,0.004,0.19,0.049,0.169311248,0.137965534,0.137681828,0.153883906
43,Durham,0.0,0.004,0.11,0.049,0.255126267,0.213950879,0.216390371,0.244558328
44,Durham,0.0,0.004,0.15,0.049,0.200776726,0.165826796,0.166541593,0.187131153
45,Durham,0.0,0.004,0.25,0.049,0.140992383,0.112890467,0.111708117,0.123961478
46,Durham,0.0,0.004,0.21,0.049,0.158073593,0.128015099,0.127374787,0.142009912
47,Durham,0.0,0.004,0.31,0.049,0.123635723,0.097521945,0.09578882,0.105622016
48,Durham,0.0,0.006,0.01,0.049,2.322782503,2.116516634,2.333545117,3.037592134
49,Durham,0.0,0.004,0.17,0.049,0.18319307,0.15025726,0.15041407,0.1685518
50,Durham,0.0,0.004,0.27,0.049,0.134349703,0.107008679,0.105615537,0.11694266
51,Durham,0.0,0.006,0.07,0.049,0.376377022,0.332453095,0.361612336,0.465651013
52,Durham,0.0,0.004,0.33,0.049,0.119252741,0.09364102,0.091768811,0.100990858
53,Durham,0.0,0.004,0.23,0.049,0.148790322,0.119795186,0.118860287,0.132200974
54,Durham,0.0,0.006,0.13,0.049,0.226653676,0.195217606,0.209925399,0.267809662
55,Durham,0.0,0.006,0.03,0.049,0.8089115,0.728911578,0.799819525,1.037193352
56,Durham,0.0,0.004,0.29,0.049,0.128623262,0.101938179,0.100363322,0.110891966
57,Durham,0.0,0.006,0.09,0.049,0.304287979,0.266376721,0.288577853,0.370394022
58,Durham,0.0,0.004,0.35,0.049,0.115370678,0.090203635,0.08820824,0.096888983
59,Durham,0.0,0.006,0.15,0.049,0.203363408,0.173869896,0.186329691,0.237034393
60,Durham,0.0,0.006,0.19,0.049,0.171492548,0.144657278,0.154040874,0.19492093
61,Durham,0.0,0.006,0.05,0.049,0.506137343,0.451390615,0.493074464,0.637113675
62,Durham,0.0,0.006,0.11,0.049,0.258413154,0.224328142,0.242101389,0.309775973
63,Durham,0.0,0.006,0.25,0.049,0.142808841,0.118365995,0.124981025,0.157018932
64,Durham,0.0,0.006,0.17,0.049,0.185553215,0.157545191,0.168285932,0.213500387
65,Durham,0.0,0.006,0.21,0.049,0.160110114,0.134224218,0.142509174,0.179880436
66,Durham,0.0,0.006,0.31,0.049,0.125228568,0.102252054,0.107170233,0.13378879
67,Durham,0.0,0.006,0.27,0.049,0.13608058,0.112198922,0.118164538,0.148128369
68,Durham,0.0,0.008,0.01,0.049,2.353098347,2.224407087,2.64819807,3.680337408
69,Durham,0.0,0.006,0.23,0.049,0.150707243,0.125605613,0.132983,0.167455697
70,Durham,0.0,0.006,0.33,0.049,0.120789119,0.098182891,0.102672576,0.127922616
71,Durham,0.0,0.008,0.07,0.049,0.381289315,0.349400051,0.410371792,0.564181353
72,Durham,0.0,0.008,0.13,0.049,0.229611852,0.205168918,0.238231535,0.324477373
73,Durham,0.0,0.006,0.29,0.049,0.130280363,0.106882488,0.112288267,0.140464104
74,Durham,0.0,0.008,0.03,0.049,0.819469025,0.766068196,0.907666411,1.256660317
75,Durham,0.0,0.008,0.19,0.049,0.173730787,0.152031253,0.174811595,0.236165607
76,Durham,0.0,0.006,0.35,0.049,0.116857041,0.094578783,0.098688945,0.122726874
77,Durham,0.0,0.008,0.09,0.049,0.3082594,0.279955403,0.32748941,0.448768272
78,Durham,0.0,0.008,0.15,0.049,0.206017609,0.182732998,0.211454205,0.287190151
79,Durham,0.0,0.008,0.05,0.049,0.512743206,0.474400469,0.559560145,0.771924994
80,Durham,0.0,0.008,0.25,0.049,0.144672713,0.124399759,0.141833344,0.190243661
81,Durham,0.0,0.008,0.21,0.049,0.162199795,0.141066362,0.161724972,0.21794259
82,Durham,0.0,0.008,0.11,0.049,0.261785839,0.235763377,0.274746105,0.375323628
83,Durham,0.0,0.008,0.17,0.049,0.187974967,0.165576133,0.190977443,0.258676421
84,Durham,0.0,0.008,0.31,0.049,0.126862991,0.107464401,0.121620963,0.162098091
85,Durham,0.0,0.008,0.23,0.049,0.152674202,0.13200842,0.150914298,0.202888814
86,Durham,0.0,0.008,0.27,0.049,0.137856639,0.117918316,0.134097729,0.179471882
87,Durham,0.0,0.01,0.03,0.049,0.830305779,0.807216442,1.047315777,1.469905427
88,Durham,0.0,0.008,0.33,0.049,0.1223656,0.103187812,0.116516846,0.154990653
89,Durham,0.0,0.008,0.29,0.049,0.13198072,0.112330875,0.127429107,0.170185882
90,Durham,0.0,0.01,0.09,0.049,0.312335858,0.294992803,0.377875419,0.524920625
91,Durham,0.0,0.01,0.05,0.049,0.519523781,0.499882205,0.645651487,0.902914434
92,Durham,0.0,0.01,0.15,0.049,0.20874201,0.192548236,0.243987574,0.335924001
93,Durham,0.0,0.008,0.35,0.049,0.118382203,0.099399982,0.111996066,0.148695508
94,Durham,0.0,0.01,0.21,0.049,0.164344744,0.148643538,0.18660723,0.254925688
95,Durham,0.0,0.01,0.11,0.049,0.265247725,0.248427066,0.317017273,0.439013018
96,Durham,0.0,0.01,0.27,0.049,0.139679671,0.124252128,0.154729387,0.209926812
97,Durham,0.0,0.01,0.07,0.049,0.386331529,0.36816757,0.473509702,0.659918374
98,Durham,0.0,0.01,0.17,0.049,0.190460769,0.174469815,0.220360351,0.302571721
99,Durham,0.0,0.01,0.33,0.049,0.123983777,0.108730396,0.13444359,0.181291316
100,Durham,0.0,0.01,0.23,0.049,0.154693184,0.139099062,0.174133275,0.237317407
101,Durham,0.0,0.01,0.13,0.049,0.232648265,0.216189269,0.27488474,0.379538563
102,Durham,0.0,0.01,0.29,0.049,0.133726048,0.118364565,0.147034762,0.199065053
103,Durham,0.0,0.01,0.19,0.049,0.176028223,0.160197392,0.201707301,0.276241004
104,Durham,0.0,0.012,0.03,0.049,0.841432986,0.853036041,1.194371812,1.676336438
105,Durham,0.0,0.01,0.35,0.049,0.119947703,0.104739108,0.129227264,0.173927935
106,Durham,0.0,0.01,0.25,0.049,0.146585882,0.131081712,0.163655168,0.222526475
107,Durham,0.0,0.01,0.31,0.049,0.128540642,0.113236697,0.140333003,0.189604829
108,Durham,0.0,0.012,0.09,0.049,0.316521576,0.311737323,0.430933782,0.598639582
109,Durham,0.0,0.012,0.05,0.049,0.526486094,0.528256753,0.736308908,1.029718197
110,Durham,0.0,0.012,0.01,0.049,2.416167674,2.476932764,3.48468676,4.909428284
111,Durham,0.0,0.012,0.15,0.049,0.211539432,0.20347775,0.278246434,0.383100595
112,Durham,0.0,0.012,0.11,0.049,0.268802399,0.2625284,0.361530403,0.500667257
113,Durham,0.0,0.012,0.21,0.049,0.166547183,0.157080912,0.212809184,0.290727017
114,Durham,0.0,0.012,0.07,0.049,0.391508888,0.38906567,0.539996296,0.752596185
115,Durham,0.0,0.012,0.27,0.049,0.141551565,0.131304986,0.176455299,0.239408575
116,Durham,0.0,0.012,0.17,0.049,0.193013198,0.184373153,0.251301659,0.345064378
117,Durham,0.0,0.012,0.13,0.049,0.235766063,0.228460706,0.313481943,0.432840312
118,Durham,0.0,0.012,0.33,0.049,0.125645326,0.114902201,0.153321126,0.206751559
119,Durham,0.0,0.012,0.23,0.049,0.156766279,0.146994668,0.198583732,0.27064586
120,Durham,0.0,0.014,0.03,0.049,0.852862483,0.904370334,1.336537814,1.875911978
121,Durham,0.0,0.012,0.29,0.049,0.135518156,0.12508323,0.167680253,0.227021409
122,Durham,0.0,0.012,0.19,0.049,0.178387236,0.169290591,0.23002949,0.315035819
123,Durham,0.0,0.012,0.35,0.049,0.121555163,0.110684359,0.147372363,0.198354077
124,Durham,0.0,0.012,0.25,0.049,0.148550329,0.138522234,0.18663437,0.253777713
125,Durham,0.0,0.014,0.09,0.049,0.320821007,0.330497157,0.482227804,0.66991037
126,Durham,0.0,0.012,0.31,0.049,0.130263259,0.119664291,0.160037485,0.216232608
127,Durham,0.0,0.014,0.05,0.049,0.533637551,0.560046367,0.823951712,1.15231087
128,Durham,0.0,0.014,0.15,0.049,0.214412851,0.215722703,0.31136609,0.428710477
129,Durham,0.0,0.014,0.01,0.049,2.448987378,2.625990467,3.89946881,5.493918232
130,Durham,0.0,0.014,0.11,0.049,0.272453642,0.278326923,0.404563345,0.56027399
131,Durham,0.0,0.014,0.21,0.049,0.168809455,0.166533781,0.238139848,0.325339401
132,Durham,0.0,0.014,0.07,0.049,0.396826899,0.412478997,0.604272022,0.842196212
133,Durham,0.0,0.014,0.17,0.049,0.195634968,0.195468423,0.28121408,0.386145874
134,Durham,0.0,0.014,0.27,0.049,0.143474313,0.139206702,0.197458762,0.267911264
135,Durham,0.0,0.014,0.13,0.049,0.238968561,0.242209092,0.350795679,0.484371936
136,Durham,0.0,0.014,0.23,0.049,0.158895694,0.155840563,0.222221141,0.30286749
137,Durham,0.0,0.014,0.33,0.049,0.127352013,0.121816825,0.17157093,0.23136628
138,Durham,0.0,0.014,0.19,0.049,0.180810336,0.179478218,0.257409886,0.352542278
139,Durham,0.0,0.016,0.03,0.049,0.864606758,0.962278667,1.473878382,2.068721826
140,Durham,0.0,0.014,0.29,0.049,0.13735895,0.132610531,0.187639223,0.254049349
141,Durham,0.0,0.016,0.09,0.049,0.325238847,0.351659439,0.53178079,0.738765049
142,Durham,0.0,0.014,0.25,0.049,0.150568143,0.146858272,0.208849447,0.283991114
143,Durham,0.0,0.014,0.35,0.049,0.123206292,0.11734516,0.164914087,0.22196904
144,Durham,0.0,0.016,0.15,0.049,0.217365406,0.229535786,0.34336159,0.472774166
145,Durham,0.0,0.016,0.05,0.049,0.540985964,0.595907066,0.90861972,1.270747602
146,Durham,0.0,0.014,0.31,0.049,0.132032673,0.126865489,0.179086737,0.241976091
147,Durham,0.0,0.016,0.21,0.049,0.171134032,0.177197215,0.262610732,0.358778412
148,Durham,0.0,0.016,0.11,0.049,0.276205443,0.296148658,0.446135651,0.61786003
149,Durham,0.0,0.016,0.01,0.049,2.482710965,2.794136993,4.300172218,6.058593737
150,Durham,0.0,0.016,0.07,0.049,0.402291372,0.438890711,0.666366084,0.928758761
151,Durham,0.0,0.016,0.17,0.049,0.198328944,0.207984591,0.310111205,0.425834691
152,Durham,0.0,0.016,0.27,0.049,0.145450014,0.148120338,0.217749321,0.2954477
153,Durham,0.0,0.016,0.13,0.049,0.242259259,0.257718142,0.386842903,0.534156617
154,Durham,0.0,0.016,0.23,0.049,0.161083754,0.165819293,0.245056243,0.333996794
155,Durham,0.0,0.016,0.33,0.049,0.129105704,0.129616959,0.189201295,0.255146553
156,Durham,0.0,0.016,0.19,0.049,0.183300171,0.190970506,0.28386093,0.388777253
157,Durham,0.0,0.018,0.03,0.049,0.876678997,1.028110274,1.606592899,2.255045052
158,Durham,0.0,0.016,0.29,0.049,0.13925044,0.141101804,0.206920741,0.280161031
159,Durham,0.0,0.016,0.25,0.049,0.15264153,0.156261851,0.230310495,0.313180268
160,Durham,0.0,0.018,0.09,0.049,0.329780057,0.375717237,0.57966468,0.805303278
161,Durham,0.0,0.016,0.35,0.049,0.124902894,0.124858965,0.181860404,0.244783446
162,Durham,0.0,0.018,0.15,0.049,0.220400412,0.245238835,0.374279384,0.515355439
163,Durham,0.0,0.016,0.31,0.049,0.133850819,0.134988897,0.197489414,0.26684686
164,Durham,0.0,0.018,0.05,0.049,0.548539585,0.636674383,0.990435852,1.385199816
165,Durham,0.0,0.018,0.21,0.049,0.173523524,0.189319667,0.286257362,0.391092447
166,Durham,0.0,0.018,0.11,0.049,0.280062015,0.316408841,0.486307675,0.673508727
167,Durham,0.0,0.018,0.01,0.049,2.517376295,2.98529007,4.687378711,6.604272094
168,Durham,0.0,0.018,0.17,0.049,0.20109815,0.222213275,0.338034987,0.464188274
169,Durham,0.0,0.018,0.27,0.049,0.147480888,0.158253577,0.237356431,0.322057739
170,Durham,0.0,0.018,0.07,0.049,0.407908443,0.468916193,0.726368629,1.012409123
171,Durham,0.0,0.018,0.23,0.049,0.163332917,0.177163356,0.26712219,0.364078828
172,Durham,0.0,0.018,0.13,0.049,0.24564185,0.275349209,0.421675946,0.582266412
173,Durham,0.0,0.018,0.33,0.049,0.130908367,0.138484341,0.206237815,0.278126795
174,Durham,0.0,0.018,0.29,0.049,0.141194751,0.15075489,0.225552798,0.305394248
175,Durham,0.0,0.018,0.19,0.049,0.185859535,0.20403522,0.309421021,0.423793189
176,Durham,0.1,0.0,0.03,0.049,0.843111642,0.698840815,0.650662615,0.616157431
177,Durham,0.0,0.018,0.35,0.049,0.126646875,0.133400843,0.198235918,0.266830316
178,Durham,0.0,0.018,0.25,0.049,0.154772817,0.166952069,0.251048668,0.341387423
179,Durham,0.1,0.0,0.09,0.049,0.317153036,0.255387527,0.234761486,0.220037111
180,Durham,0.0,0.018,0.31,0.049,0.135719736,0.144223786,0.215272233,0.290880912
181,Durham,0.1,0.0,0.15,0.049,0.211961453,0.166697009,0.151581401,0.140813188
182,Durham,0.1,0.0,0.05,0.049,0.527536432,0.432768795,0.401121891,0.378485192
183,Durham,0.1,0.0,0.11,0.049,0.269338659,0.215073634,0.196952335,0.184026216
184,Durham,0.1,0.0,0.21,0.049,0.166879444,0.128686887,0.115932893,0.106860179
185,Durham,0.1,0.0,0.01,0.049,2.420987921,2.029201147,1.89836647,1.804518861
186,Durham,0.1,0.0,0.17,0.049,0.193398259,0.151045769,0.13690259,0.126832523
187,Durham,0.1,0.0,0.27,0.049,0.14183396,0.10757023,0.096128245,0.087997474
188,Durham,0.1,0.0,0.07,0.049,0.392289947,0.318737963,0.2941759,0.276625695
189,Durham,0.1,0.0,0.33,0.049,0.125895988,0.094132422,0.083525351,0.075993999
190,Durham,0.1,0.0,0.23,0.049,0.157079027,0.120423837,0.108183238,0.09947911
191,Durham,0.1,0.0,0.13,0.049,0.236236416,0.187164034,0.170776787,0.159095614
192,Durham,0.1,0.0,0.29,0.049,0.135788514,0.102473122,0.091347829,0.083444424
193,Durham,0.1,0.0,0.19,0.049,0.178743118,0.138689538,0.125314067,0.115795169
194,Durham,0.1,0.002,0.03,0.049,0.868408977,0.735255285,0.716225023,0.735393077
195,Durham,0.1,0.0,0.35,0.049,0.121797665,0.090676998,0.08028462,0.072907405
196,Durham,0.1,0.0,0.25,0.049,0.148846686,0.113482885,0.101673537,0.093279022
197,Durham,0.1,0.012,0.29,0.049,0.149110387,0.13823228,0.178994395,0.221427231
198,Durham,0.1,0.0,0.31,0.049,0.130523134,0.098033713,0.087184248,0.079478871
199,Durham,0.1,0.012,0.35,0.049,0.133746931,0.122319765,0.157316241,0.19346631
200,Durham,0.1,0.002,0.05,0.049,0.543365019,0.455319062,0.441539945,0.451727718
201,Durham,0.1,0.002,0.01,0.049,2.493629002,2.134936648,2.089650669,2.153720153
202,Durham,0.1,0.012,0.31,0.049,0.143328433,0.132243689,0.170835935,0.210904284
203,Durham,0.1,0.014,0.05,0.049,0.587054801,0.618702009,0.859416782,1.089403326
204,Durham,0.1,0.014,0.01,0.049,2.694131618,2.901019759,4.067312308,5.193991442
205,Durham,0.1,0.012,0.27,0.049,0.155748937,0.145108082,0.188361533,0.233509157
206,Durham,0.1,0.014,0.11,0.049,0.299726319,0.307477089,0.421976826,0.529687226
207,Durham,0.1,0.012,0.33,0.049,0.138247329,0.126980997,0.163666393,0.201656864
208,Durham,0.1,0.014,0.07,0.049,0.436549369,0.455679384,0.630281495,0.796218606
209,Durham,0.1,0.014,0.17,0.049,0.215218077,0.215940524,0.293318281,0.365065201
210,Durham,0.1,0.014,0.23,0.049,0.174801192,0.172162298,0.23178613,0.286333193
211,Durham,0.1,0.014,0.03,0.049,0.938234228,0.999088245,1.394065953,1.773501233
212,Durham,0.1,0.014,0.13,0.049,0.262889373,0.267576509,0.365894857,0.457928856
213,Durham,0.1,0.014,0.09,0.049,0.352935268,0.365111296,0.502984169,0.633338281
214,Durham,0.1,0.014,0.19,0.049,0.198909496,0.198275608,0.268489492,0.33329611
215,Durham,0.1,0.014,0.29,0.049,0.151108614,0.146499303,0.195715714,0.240180157
216,Durham,0.1,0.014,0.25,0.049,0.165640052,0.162239259,0.217838882,0.268487326
217,Durham,0.1,0.014,0.35,0.049,0.135539272,0.129635135,0.172012427,0.209851193
218,Durham,0.1,0.014,0.15,0.049,0.23587563,0.238316107,0.324768114,0.405306096
219,Durham,0.1,0.014,0.21,0.049,0.185707323,0.183975454,0.24839002,0.307578306
220,Durham,0.1,0.014,0.31,0.049,0.145249176,0.140152562,0.186795106,0.228766009
221,Durham,0.1,0.016,0.01,0.049,2.730726056,3.085552117,4.386809047,5.561182196
222,Durham,0.1,0.014,0.27,0.049,0.157836127,0.153786314,0.205957912,0.253285315
223,Durham,0.1,0.016,0.05,0.049,0.595028777,0.658057322,0.926925948,1.166419015
224,Durham,0.1,0.016,0.11,0.049,0.303797507,0.327035547,0.455124076,0.56713362
225,Durham,0.1,0.014,0.33,0.049,0.140099981,0.134575133,0.178955799,0.218735414
226,Durham,0.1,0.016,0.03,0.049,0.95097828,1.062639729,1.503573041,1.898879425
227,Durham,0.1,0.016,0.07,0.049,0.442479027,0.484664913,0.679791557,0.852507515
228,Durham,0.1,0.016,0.17,0.049,0.218141388,0.229676389,0.316359107,0.390873593
229,Durham,0.1,0.016,0.13,0.049,0.266460204,0.284596912,0.39463674,0.490302271
230,Durham,0.1,0.016,0.23,0.049,0.177175519,0.183113452,0.249993463,0.306575603
231,Durham,0.1,0.016,0.09,0.049,0.357729194,0.388335836,0.542494733,0.678112317
232,Durham,0.1,0.016,0.29,0.049,0.153161125,0.155818047,0.211089634,0.257159764
233,Durham,0.1,0.016,0.19,0.049,0.201611287,0.210887816,0.289579959,0.356858577
234,Durham,0.1,0.016,0.15,0.049,0.239079533,0.25347527,0.350279396,0.43395933
235,Durham,0.1,0.016,0.25,0.049,0.167889943,0.172559214,0.234950628,0.287468116
236,Durham,0.1,0.016,0.35,0.049,0.137380305,0.137881158,0.185524399,0.224686685
237,Durham,0.1,0.016,0.31,0.049,0.147222098,0.149067594,0.201468291,0.244938689
238,Durham,0.1,0.016,0.21,0.049,0.188229789,0.195678037,0.267901627,0.329322645
239,Durham,0.1,0.018,0.05,0.049,0.603222357,0.702746744,0.989131071,1.236397074
240,Durham,0.1,0.016,0.27,0.049,0.159980018,0.163568581,0.22213638,0.271191395
241,Durham,0.1,0.018,0.01,0.049,2.76832831,3.295095473,4.681203649,5.894819361
242,Durham,0.1,0.018,0.11,0.049,0.307980816,0.349244903,0.485667022,0.601158194
243,Durham,0.1,0.016,0.33,0.049,0.142002961,0.143135388,0.193013189,0.234198979
244,Durham,0.1,0.018,0.07,0.049,0.448571988,0.517579059,0.725411725,0.903652789
245,Durham,0.1,0.018,0.17,0.049,0.221145207,0.245273973,0.337589667,0.414323636
246,Durham,0.1,0.018,0.03,0.049,0.964073305,1.134804802,1.604476404,2.01280066
247,Durham,0.1,0.018,0.13,0.049,0.270129376,0.303924212,0.421120438,0.51971743
248,Durham,0.1,0.018,0.09,0.049,0.362655146,0.414708165,0.578901041,0.718794938
249,Durham,0.1,0.018,0.23,0.049,0.179615236,0.195548895,0.266770288,0.324968277
250,Durham,0.1,0.018,0.19,0.049,0.204387486,0.225209448,0.309013396,0.378267924
251,Durham,0.1,0.018,0.29,0.049,0.155270163,0.166399828,0.225255659,0.272587788
252,Durham,0.1,0.018,0.15,0.049,0.242371672,0.270689064,0.373786315,0.459994254
253,Durham,0.1,0.018,0.35,0.049,0.139272039,0.147244824,0.197974766,0.238166521
254,Durham,0.1,0.018,0.25,0.049,0.170201797,0.184277907,0.250717942,0.304714458
255,Durham,0.1,0.018,0.21,0.049,0.190821724,0.208966755,0.285880252,0.349080004
256,Durham,0.2,0.0,0.05,0.049,0.575011342,0.479922014,0.447426373,0.423350242
257,Durham,0.1,0.018,0.31,0.049,0.149249355,0.159190943,0.214988638,0.259633523
258,Durham,0.2,0.0,0.01,0.049,2.63886137,2.250296949,2.117509024,2.018423736
259,Durham,0.2,0.0,0.11,0.049,0.293577418,0.238507426,0.219688007,0.205840399
260,Durham,0.1,0.018,0.27,0.049,0.162182952,0.174676709,0.237043742,0.287461232
261,Durham,0.2,0.0,0.07,0.049,0.427593536,0.353466716,0.328134811,0.309416477
262,Durham,0.1,0.018,0.33,0.049,0.14395835,0.152855875,0.205966121,0.248249495
263,Durham,0.2,0.0,0.17,0.049,0.210802867,0.167503272,0.152706274,0.141867055
264,Durham,0.2,0.0,0.03,0.049,0.918986305,0.77498446,0.725773438,0.68919578
265,Durham,0.2,0.0,0.13,0.049,0.257496184,0.207556878,0.190490821,0.177954562
266,Durham,0.2,0.0,0.23,0.049,0.171215136,0.133544865,0.120671634,0.11127121
267,Durham,0.2,0.0,0.09,0.049,0.345694783,0.283213802,0.26186175,0.24611997
268,Durham,0.2,0.0,0.19,0.049,0.194828857,0.153800744,0.139780002,0.129521349
269,Durham,0.2,0.0,0.29,0.049,0.148008613,0.113638293,0.101892788,0.093335797
270,Durham,0.2,0.0,0.15,0.049,0.231036629,0.184859826,0.169079569,0.157504966
271,Durham,0.2,0.0,0.25,0.049,0.162241937,0.125847647,0.11341047,0.104336173
272,Durham,0.2,0.0,0.35,0.049,0.132758677,0.100556898,0.089552471,0.081549735
273,Durham,0.2,0.002,0.05,0.049,0.604554705,0.509620822,0.495156438,0.507018
274,Durham,0.2,0.0,0.21,0.049,0.181897528,0.142708233,0.129315889,0.119527219
275,Durham,0.2,0.0,0.31,0.049,0.142269382,0.108715179,0.097248574,0.088900174
276,Durham,0.2,0.002,0.01,0.049,2.774442764,2.389551111,2.343398357,2.417329826
277,Durham,0.2,0.002,0.11,0.049,0.308661058,0.253266879,0.243123647,0.246521147
278,Durham,0.2,0.002,0.07,0.049,0.449562757,0.375340146,0.36313922,0.370567223
279,Durham,0.2,0.002,0.17,0.049,0.221633654,0.177868806,0.168996508,0.169904593
280,Durham,0.2,0.0,0.27,0.049,0.154598111,0.119290767,0.107225043,0.098428559
281,Durham,0.2,0.0,0.33,0.049,0.137225822,0.104388814,0.093167303,0.08500221
282,Durham,0.2,0.002,0.23,0.049,0.180011956,0.141808965,0.133544512,0.133262016
283,Durham,0.2,0.002,0.03,0.049,0.966202671,0.822942491,0.80319671,0.825403252
284,Durham,0.2,0.002,0.09,0.049,0.363456149,0.300739801,0.289796354,0.29476127
285,Durham,0.2,0.002,0.13,0.049,0.270726016,0.220401031,0.210811795,0.213124163
286,Durham,0.2,0.002,0.19,0.049,0.20483892,0.163318329,0.154691301,0.155118975
287,Durham,0.2,0.002,0.25,0.049,0.170577725,0.133635423,0.125508749,0.12495639
288,Durham,0.2,0.002,0.29,0.049,0.155613111,0.120670523,0.112762396,0.111781982
289,Durham,0.2,0.002,0.15,0.049,0.242907002,0.196299427,0.187116456,0.188633063
290,Durham,0.2,0.002,0.35,0.049,0.139579652,0.106779617,0.099105652,0.097666612
291,Durham,0.2,0.004,0.05,0.049,0.612029063,0.532943759,0.547392643,0.624478481
292,Durham,0.2,0.002,0.27,0.049,0.162541168,0.126672786,0.11866348,0.117881239
293,Durham,0.2,0.002,0.21,0.049,0.191243195,0.151539385,0.14311091,0.14314968
294,Durham,0.2,0.002,0.31,0.049,0.149579005,0.115442754,0.107622752,0.106469736
295,Durham,0.1,0.002,0.07,0.049,0.404060499,0.335346429,0.323817806,0.330156889
296,Durham,0.2,0.004,0.01,0.049,2.80874434,2.498909576,2.590613632,2.977350821
297,Durham,0.1,0.002,0.13,0.049,0.243324625,0.196916582,0.187984688,0.189882986
298,Durham,0.2,0.004,0.07,0.049,0.455120886,0.392517691,0.401448355,0.456416254
299,Durham,0.2,0.002,0.33,0.049,0.144276314,0.110848662,0.103106104,0.101801408
300,Durham,0.1,0.002,0.09,0.049,0.326669126,0.268694994,0.258416646,0.262617571
301,Durham,0.1,0.002,0.19,0.049,0.184106257,0.145916229,0.137941029,0.13820326
