Location,Burn-in,Long-Term Degredation,Initial PCE,Module Cost,Panel Replacement,LCOE
Paris,0.3,0.018,0.01,1.225,5,4.030086881
Paris,0.3,0.016,0.27,1.225,5,0.914335883
Paris,0.3,0.016,0.33,1.225,5,0.893689244
Paris,0.3,0.018,0.11,1.225,5,1.125082404
Paris,0.3,0.018,0.03,1.225,5,1.899749985
Paris,0.3,0.018,0.07,1.225,5,1.29108248
Paris,0.3,0.018,0.17,1.225,5,1.022553129
Paris,0.3,0.018,0.23,1.225,5,0.973517553
Paris,0.3,0.018,0.13,1.225,5,1.080390124
Paris,0.3,0.018,0.29,1.225,5,0.94477269
Paris,0.3,0.018,0.09,1.225,5,1.189637966
Paris,0.3,0.018,0.19,1.225,5,1.002766822
Paris,0.3,0.018,0.25,1.225,5,0.962402856
Paris,0.3,0.018,0.35,1.225,5,0.925883316
Paris,0.3,0.018,0.15,1.225,5,1.047615813
Paris,0.4,0,0.05,1.225,5,0.965244089
Paris,0.3,0.018,0.31,1.225,5,0.937663772
Paris,0.3,0.018,0.21,1.225,5,0.986749355
Paris,0.3,0.018,0.27,1.225,5,0.952934796
Paris,0.4,0,0.01,1.225,5,2.639657482
Paris,0.4,0,0.11,1.225,5,0.736915177
Paris,0.4,0,0.07,1.225,5,0.845643191
Paris,0.3,0.018,0.33,1.225,5,0.931416554
Paris,0.4,0,0.03,1.225,5,1.244312942
Paris,0.4,0,0.17,1.225,5,0.669759759
Paris,0.4,0,0.13,1.225,5,0.707642281
Paris,0.4,0,0.09,1.225,5,0.779198278
Paris,0.4,0,0.23,1.225,5,0.637642058
Paris,0.4,0,0.19,1.225,5,0.656799971
Paris,0.4,0,0.29,1.225,5,0.618814525
Paris,0.4,0,0.15,1.225,5,0.68617551
Paris,0.4,0,0.35,1.225,5,0.606442217
Paris,0.4,0,0.25,1.225,5,0.630362068
Paris,0.4,0,0.21,1.225,5,0.646308726
Paris,0.4,0.002,0.05,1.225,5,1.057305149
Paris,0.4,0,0.31,1.225,5,0.614158271
Paris,0.4,0.002,0.11,1.225,5,0.807199152
Paris,0.4,0.002,0.01,1.225,5,2.891417289
Paris,0.4,0,0.27,1.225,5,0.624160605
Paris,0.4,0.002,0.17,1.225,5,0.733638724
Paris,0.4,0.002,0.07,1.225,5,0.926297203
Paris,0.4,0,0.33,1.225,5,0.61006642
Paris,0.4,0.002,0.13,1.225,5,0.775134327
Paris,0.4,0.002,0.03,1.225,5,1.362990455
Paris,0.4,0.002,0.23,1.225,5,0.698457767
Paris,0.4,0.002,0.19,1.225,5,0.719442884
Paris,0.4,0.002,0.09,1.225,5,0.853515044
Paris,0.4,0.002,0.15,1.225,5,0.751620142
Paris,0.4,0.002,0.29,1.225,5,0.677834541
Paris,0.4,0.002,0.25,1.225,5,0.690483441
Paris,0.4,0.002,0.35,1.225,5,0.664282212
Paris,0.4,0.002,0.21,1.225,5,0.707951027
Paris,0.4,0.002,0.31,1.225,5,0.672734192
Paris,0.4,0.004,0.05,1.225,5,1.119433246
Paris,0.4,0.002,0.27,1.225,5,0.683690508
Paris,0.4,0.004,0.11,1.225,5,0.854630821
Paris,0.4,0.004,0.01,1.225,5,3.061319284
Paris,0.4,0.002,0.33,1.225,5,0.668252077
Paris,0.4,0.004,0.17,1.225,5,0.776747923
Paris,0.4,0.004,0.07,1.225,5,0.980727168
Paris,0.4,0.004,0.23,1.225,5,0.739499705
Paris,0.4,0.004,0.13,1.225,5,0.820681841
Paris,0.4,0.004,0.03,1.225,5,1.443080866
Paris,0.4,0.004,0.19,1.225,5,0.761717923
Paris,0.4,0.004,0.09,1.225,5,0.903668272
Paris,0.4,0.004,0.29,1.225,5,0.717664641
Paris,0.4,0.004,0.25,1.225,5,0.731056801
Paris,0.4,0.004,0.35,1.225,5,0.703315967
Paris,0.4,0.004,0.15,1.225,5,0.795785943
Paris,0.4,0.004,0.21,1.225,5,0.749550796
Paris,0.4,0.004,0.31,1.225,5,0.712264592
Paris,0.4,0.006,0.05,1.225,5,1.189318556
Paris,0.4,0.004,0.27,1.225,5,0.723864709
Paris,0.4,0.006,0.11,1.225,5,0.907984731
Paris,0.4,0.004,0.33,1.225,5,0.707519104
Paris,0.4,0.006,0.01,1.225,5,3.252434966
Paris,0.4,0.006,0.07,1.225,5,1.041953171
Paris,0.4,0.006,0.17,1.225,5,0.825239666
Paris,0.4,0.006,0.13,1.225,5,0.871916343
Paris,0.4,0.006,0.23,1.225,5,0.785666072
Paris,0.4,0.006,0.03,1.225,5,1.533171235
Paris,0.4,0.006,0.29,1.225,5,0.762467863
Paris,0.4,0.006,0.09,1.225,5,0.96008355
Paris,0.4,0.006,0.19,1.225,5,0.809271356
Paris,0.4,0.006,0.15,1.225,5,0.845466215
Paris,0.4,0.006,0.35,1.225,5,0.747223413
Paris,0.4,0.006,0.25,1.225,5,0.776696085
Paris,0.4,0.006,0.31,1.225,5,0.756730694
Paris,0.4,0.006,0.21,1.225,5,0.796344645
Paris,0.4,0.008,0.01,1.225,5,3.469001947
Paris,0.4,0.006,0.27,1.225,5,0.769054997
Paris,0.4,0.008,0.05,1.225,5,1.268510648
Paris,0.4,0.008,0.11,1.225,5,0.968443899
Paris,0.4,0.006,0.33,1.225,5,0.751688949
Paris,0.4,0.008,0.17,1.225,5,0.880189163
Paris,0.4,0.008,0.03,1.225,5,1.635259138
Paris,0.4,0.008,0.07,1.225,5,1.111332776
Paris,0.4,0.008,0.13,1.225,5,0.929973858
Paris,0.4,0.008,0.23,1.225,5,0.837980517
Paris,0.4,0.008,0.19,1.225,5,0.863157585
Paris,0.4,0.008,0.09,1.225,5,1.024011775
Paris,0.4,0.008,0.29,1.225,5,0.81323763
Paris,0.4,0.008,0.25,1.225,5,0.828413253
Paris,0.4,0.008,0.15,1.225,5,0.901762519
Paris,0.4,0.008,0.35,1.225,5,0.79697811
Paris,0.4,0.008,0.21,1.225,5,0.849370134
Paris,0.4,0.01,0.05,1.225,5,1.358348872
Paris,0.4,0.008,0.31,1.225,5,0.807118444
Paris,0.4,0.008,0.27,1.225,5,0.820263374
Paris,0.4,0.01,0.01,1.225,5,3.714682953
Paris,0.4,0.01,0.11,1.225,5,1.037030851
Paris,0.4,0.01,0.07,1.225,5,1.190039377
Paris,0.4,0.008,0.33,1.225,5,0.801740989
Paris,0.4,0.01,0.17,1.225,5,0.942525755
Paris,0.4,0.01,0.03,1.225,5,1.751071154
Paris,0.4,0.01,0.13,1.225,5,0.995836292
Paris,0.4,0.01,0.23,1.225,5,0.897327816
Paris,0.4,0.01,0.09,1.225,5,1.096534145
Paris,0.4,0.01,0.19,1.225,5,0.92428797
Paris,0.4,0.01,0.29,1.225,5,0.870832593
Paris,0.4,0.01,0.15,1.225,5,0.965626975
Paris,0.4,0.01,0.35,1.225,5,0.853421545
Paris,0.4,0.01,0.25,1.225,5,0.887082981
Paris,0.4,0.01,0.21,1.225,5,0.909524067
Paris,0.4,0.01,0.31,1.225,5,0.864280035
Paris,0.4,0.012,0.05,1.225,5,1.439271691
Paris,0.4,0.01,0.27,1.225,5,0.878355913
Paris,0.4,0.012,0.01,1.225,5,3.935982961
Paris,0.4,0.012,0.11,1.225,5,1.098811341
Paris,0.4,0.01,0.33,1.225,5,0.858521739
Paris,0.4,0.012,0.17,1.225,5,0.998676161
Paris,0.4,0.012,0.07,1.225,5,1.260935259
Paris,0.4,0.012,0.03,1.225,5,1.855390168
Paris,0.4,0.012,0.13,1.225,5,1.055162642
Paris,0.4,0.012,0.23,1.225,5,0.950785582
Paris,0.4,0.012,0.19,1.225,5,0.979351871
Paris,0.4,0.012,0.09,1.225,5,1.161859509
Paris,0.4,0.012,0.29,1.225,5,0.922711922
Paris,0.4,0.012,0.15,1.225,5,1.023153622
Paris,0.4,0.012,0.25,1.225,5,0.939930417
Paris,0.4,0.012,0.35,1.225,5,0.904263621
Paris,0.4,0.012,0.21,1.225,5,0.963708417
Paris,0.4,0.014,0.05,1.225,5,1.505181019
Paris,0.4,0.012,0.31,1.225,5,0.915769
Paris,0.4,0.012,0.27,1.225,5,0.93068344
Paris,0.4,0.014,0.01,1.225,5,4.116225507
Paris,0.4,0.014,0.11,1.225,5,1.149129789
Paris,0.4,0.014,0.07,1.225,5,1.318677933
Paris,0.4,0.012,0.33,1.225,5,0.909667657
Paris,0.4,0.014,0.17,1.225,5,1.044409066
Paris,0.4,0.014,0.03,1.225,5,1.940355029
Paris,0.4,0.014,0.23,1.225,5,0.994325409
Paris,0.4,0.014,0.13,1.225,5,1.103482262
Paris,0.4,0.014,0.09,1.225,5,1.215065155
Paris,0.4,0.014,0.29,1.225,5,0.964966156
Paris,0.4,0.014,0.19,1.225,5,1.024199848
Paris,0.4,0.014,0.25,1.225,5,0.982973147
Paris,0.4,0.014,0.15,1.225,5,1.070007436
Paris,0.4,0.014,0.35,1.225,5,0.945673043
Paris,0.4,0.014,0.21,1.225,5,1.007840026
Paris,0.4,0.014,0.31,1.225,5,0.957705293
Paris,0.4,0.016,0.05,1.225,5,1.559739709
Paris,0.4,0.014,0.27,1.225,5,0.973302718
Paris,0.4,0.016,0.01,1.225,5,4.265427408
Paris,0.4,0.016,0.11,1.225,5,1.190782597
Paris,0.4,0.014,0.33,1.225,5,0.951324548
Paris,0.4,0.016,0.07,1.225,5,1.366476396
Paris,0.4,0.016,0.17,1.225,5,1.082266034
Paris,0.4,0.016,0.03,1.225,5,2.010687585
Paris,0.4,0.016,0.13,1.225,5,1.143480471
Paris,0.4,0.016,0.23,1.225,5,1.030366981
Paris,0.4,0.016,0.29,1.225,5,0.999943536
Paris,0.4,0.016,0.09,1.225,5,1.259107939
Paris,0.4,0.016,0.19,1.225,5,1.061324288
Paris,0.4,0.016,0.15,1.225,5,1.108792275
Paris,0.4,0.016,0.25,1.225,5,1.018603232
Paris,0.4,0.016,0.35,1.225,5,0.979951101
Paris,0.4,0.016,0.31,1.225,5,0.992419487
Paris,0.4,0.018,0.05,1.225,5,1.605713053
Paris,0.4,0.016,0.21,1.225,5,1.044371467
Paris,0.4,0.016,0.27,1.225,5,1.008582276
Paris,0.4,0.016,0.33,1.225,5,0.985807457
Paris,0.4,0.018,0.01,1.225,5,4.391150925
Paris,0.4,0.018,0.07,1.225,5,1.406753302
Paris,0.4,0.018,0.11,1.225,5,1.225880926
Paris,0.4,0.018,0.17,1.225,5,1.114165836
Paris,0.4,0.018,0.03,1.225,5,2.069952622
Paris,0.4,0.018,0.09,1.225,5,1.296220158
Paris,0.4,0.018,0.13,1.225,5,1.17718457
Paris,0.4,0.018,0.23,1.225,5,1.060737059
Paris,0.4,0.018,0.19,1.225,5,1.092606832
Paris,0.4,0.018,0.29,1.225,5,1.029416882
Paris,0.4,0.018,0.35,1.225,5,1.008835169
Paris,0.4,0.018,0.15,1.225,5,1.141473939
Paris,0.4,0.018,0.25,1.225,5,1.048626572
Paris,0.4,0.018,0.21,1.225,5,1.075154326
Paris,0.4,0.018,0.31,1.225,5,1.021671062
Paris,0.5,0,0.05,1.225,5,1.127500938
Paris,0.5,0,0.01,1.225,5,3.083382039
Paris,0.5,0,0.11,1.225,5,0.860790097
Paris,0.4,0.018,0.27,1.225,5,1.038310249
Paris,0.4,0.018,0.33,1.225,5,1.014864142
Paris,0.5,0,0.07,1.225,5,0.987795214
Paris,0.5,0,0.03,1.225,5,1.453481068
Paris,0.5,0,0.17,1.225,5,0.782345901
Paris,0.5,0,0.13,1.225,5,0.826596449
Paris,0.5,0,0.23,1.225,5,0.744829238
Paris,0.5,0,0.09,1.225,5,0.910180958
Paris,0.5,0,0.19,1.225,5,0.767207582
Paris,0.5,0,0.29,1.225,5,0.72283681
Paris,0.5,0,0.15,1.225,5,0.801521128
Paris,0.5,0,0.25,1.225,5,0.736325486
Paris,0.5,0,0.35,1.225,5,0.708384725
Paris,0.5,0,0.21,1.225,5,0.754952767
Paris,0.5,0.002,0.05,1.225,5,1.256171369
Paris,0.5,0,0.31,1.225,5,0.717397843
Paris,0.5,0,0.27,1.225,5,0.729081561
Paris,0.5,0.002,0.01,1.225,5,3.435257664
Paris,0.5,0.002,0.11,1.225,5,0.959023481
Paris,0.5,0.002,0.17,1.225,5,0.871627233
Paris,0.5,0.002,0.07,1.225,5,1.100522425
Paris,0.5,0,0.33,1.225,5,0.712618154
Paris,0.5,0.002,0.03,1.225,5,1.619352359
Paris,0.5,0.002,0.13,1.225,5,0.920927653
Paris,0.5,0.002,0.23,1.225,5,0.829829166
Paris,0.5,0.002,0.19,1.225,5,0.854761327
Paris,0.5,0.002,0.09,1.225,5,1.014050828
Paris,0.5,0.002,0.29,1.225,5,0.805326962
Paris,0.5,0.002,0.15,1.225,5,0.892990736
Paris,0.5,0.002,0.25,1.225,5,0.820354966
Paris,0.5,0.002,0.21,1.225,5,0.841107993
Paris,0.5,0.002,0.35,1.225,5,0.789225605
Paris,0.5,0.002,0.31,1.225,5,0.7992673
Paris,0.5,0.004,0.05,1.225,5,1.329140214
Paris,0.5,0.002,0.27,1.225,5,0.812284365
Paris,0.5,0.004,0.11,1.225,5,1.014731514
Paris,0.5,0.004,0.01,1.225,5,3.634805901
Paris,0.5,0.002,0.33,1.225,5,0.793942154
Paris,0.5,0.004,0.07,1.225,5,1.164449888
Paris,0.5,0.004,0.17,1.225,5,0.922258566
Paris,0.5,0.004,0.13,1.225,5,0.974422764
Paris,0.5,0.004,0.23,1.225,5,0.878032522
Paris,0.5,0.004,0.03,1.225,5,1.713417766
Paris,0.5,0.004,0.09,1.225,5,1.072955305
Paris,0.5,0.004,0.29,1.225,5,0.852107027
Paris,0.5,0.004,0.19,1.225,5,0.90441295
Paris,0.5,0.004,0.15,1.225,5,0.94486304
Paris,0.5,0.004,0.25,1.225,5,0.868007982
Paris,0.5,0.004,0.35,1.225,5,0.83507037
Paris,0.5,0.004,0.31,1.225,5,0.845695369
Paris,0.5,0.004,0.21,1.225,5,0.889966516
Paris,0.5,0.006,0.05,1.225,5,1.411109127
Paris,0.5,0.004,0.27,1.225,5,0.859468573
Paris,0.5,0.006,0.01,1.225,5,3.858966669
Paris,0.5,0.006,0.11,1.225,5,1.077310645
Paris,0.5,0.006,0.17,1.225,5,0.979134833
Paris,0.5,0.004,0.33,1.225,5,0.840060894
Paris,0.5,0.006,0.07,1.225,5,1.236262246
Paris,0.5,0.006,0.03,1.225,5,1.819085318
Paris,0.5,0.006,0.23,1.225,5,0.93218134
Paris,0.5,0.006,0.13,1.225,5,1.034516029
Paris,0.5,0.006,0.19,1.225,5,0.960188666
Paris,0.5,0.006,0.09,1.225,5,1.139125134
Paris,0.5,0.006,0.29,1.225,5,0.904657003
Paris,0.5,0.006,0.15,1.225,5,1.003133338
Paris,0.5,0.006,0.25,1.225,5,0.921538581
Paris,0.5,0.006,0.21,1.225,5,0.944851311
Paris,0.5,0.006,0.35,1.225,5,0.886569685
Paris,0.5,0.006,0.31,1.225,5,0.897849935
Paris,0.5,0.008,0.05,1.225,5,1.503852668
Paris,0.5,0.008,0.11,1.225,5,1.14811566
Paris,0.5,0.006,0.27,1.225,5,0.912472541
Paris,0.5,0.008,0.01,1.225,5,4.112592859
Paris,0.5,0.006,0.33,1.225,5,0.891867978
Paris,0.5,0.008,0.07,1.225,5,1.317514174
Paris,0.5,0.008,0.17,1.225,5,1.043487355
Paris,0.5,0.008,0.13,1.225,5,1.102508417
Paris,0.5,0.008,0.23,1.225,5,0.993447897
Paris,0.5,0.008,0.03,1.225,5,1.938642629
Paris,0.5,0.008,0.09,1.225,5,1.213992837
Paris,0.5,0.008,0.19,1.225,5,1.023295972
Paris,0.5,0.008,0.29,1.225,5,0.964114555
Paris,0.5,0.008,0.15,1.225,5,1.069063134
Paris,0.5,0.008,0.25,1.225,5,0.982105655
Paris,0.5,0.008,0.35,1.225,5,0.944838468
Paris,0.5,0.008,0.21,1.225,5,1.006950588
Paris,0.5,0.008,0.27,1.225,5,0.97244376
Paris,0.5,0.01,0.05,1.225,5,1.589298263
Paris,0.5,0.008,0.31,1.225,5,0.9568601
Paris,0.5,0.01,0.01,1.225,5,4.346261324
Paris,0.5,0.01,0.11,1.225,5,1.213349062
Paris,0.5,0.01,0.17,1.225,5,1.102776007
Paris,0.5,0.01,0.07,1.225,5,1.392372427
Paris,0.5,0.008,0.33,1.225,5,0.950484986
Paris,0.5,0.01,0.03,1.225,5,2.048792031
Paris,0.5,0.01,0.13,1.225,5,1.165150516
Paris,0.5,0.01,0.23,1.225,5,1.049893418
Paris,0.5,0.01,0.29,1.225,5,1.01889342
Paris,0.5,0.01,0.19,1.225,5,1.081437395
Paris,0.5,0.01,0.09,1.225,5,1.282969235
Paris,0.5,0.01,0.15,1.225,5,1.129804946
Paris,0.5,0.01,0.25,1.225,5,1.037906734
Paris,0.5,0.01,0.35,1.225,5,0.998522108
Paris,0.5,0.01,0.31,1.225,5,1.011226782
Paris,0.5,0.01,0.21,1.225,5,1.064163301
Paris,0.5,0.012,0.05,1.225,5,1.654107528
Paris,0.5,0.01,0.27,1.225,5,1.027695871
Paris,0.5,0.012,0.01,1.225,5,4.52349552
Paris,0.5,0.01,0.33,1.225,5,1.004489448
Paris,0.5,0.012,0.11,1.225,5,1.262827667
Paris,0.5,0.012,0.07,1.225,5,1.449151343
Paris,0.5,0.012,0.17,1.225,5,1.147745604
Paris,0.5,0.012,0.23,1.225,5,1.09270654
Paris,0.5,0.012,0.13,1.225,5,1.212663655
Paris,0.5,0.012,0.03,1.225,5,2.132338781
Paris,0.5,0.012,0.09,1.225,5,1.335286848
Paris,0.5,0.012,0.19,1.225,5,1.125536834
Paris,0.5,0.012,0.29,1.225,5,1.060442407
Paris,0.5,0.012,0.35,1.225,5,1.039240383
Paris,0.5,0.012,0.25,1.225,5,1.080231056
Paris,0.5,0.012,0.15,1.225,5,1.175876743
Paris,0.5,0.012,0.21,1.225,5,1.107558328
Paris,0.5,0.012,0.31,1.225,5,1.052463135
Paris,0.5,0.014,0.01,1.225,5,4.662108052
Paris,0.5,0.014,0.05,1.225,5,1.704794001
Paris,0.5,0.012,0.27,1.225,5,1.06960381
Paris,0.5,0.014,0.11,1.225,5,1.301524233
Paris,0.5,0.012,0.33,1.225,5,1.045451062
Paris,0.5,0.014,0.03,1.225,5,2.197679595
Paris,0.5,0.014,0.07,1.225,5,1.493557386
Paris,0.5,0.014,0.17,1.225,5,1.182915734
Paris,0.5,0.014,0.13,1.225,5,1.249823055
Paris,0.5,0.014,0.23,1.225,5,1.126190119
Paris,0.5,0.014,0.09,1.225,5,1.376203766
Paris,0.5,0.014,0.19,1.225,5,1.160026425
Paris,0.5,0.014,0.29,1.225,5,1.092937323
Paris,0.5,0.014,0.15,1.225,5,1.21190889
Paris,0.5,0.014,0.35,1.225,5,1.07108561
Paris,0.5,0.014,0.25,1.225,5,1.113332352
Paris,0.5,0.016,0.05,1.225,5,1.745558669
Paris,0.5,0.014,0.21,1.225,5,1.141497008
Paris,0.5,0.014,0.31,1.225,5,1.084713544
Paris,0.5,0.016,0.11,1.225,5,1.332646001
Paris,0.5,0.016,0.01,1.225,5,4.77358738
Paris,0.5,0.014,0.27,1.225,5,1.102379457
Paris,0.5,0.016,0.07,1.225,5,1.52927101
Paris,0.5,0.014,0.33,1.225,5,1.077486602
Paris,0.5,0.016,0.17,1.225,5,1.211201361
Paris,0.5,0.016,0.23,1.225,5,1.153119336
Paris,0.5,0.016,0.03,1.225,5,2.250230038
Paris,0.5,0.016,0.13,1.225,5,1.279708556
Paris,0.5,0.016,0.09,1.225,5,1.409111255
Paris,0.5,0.016,0.19,1.225,5,1.187764728
Paris,0.5,0.016,0.29,1.225,5,1.119071406
Paris,0.5,0.016,0.25,1.225,5,1.139954116
Paris,0.5,0.016,0.15,1.225,5,1.240887795
Paris,0.5,0.016,0.35,1.225,5,1.096697179
Paris,0.5,0.016,0.21,1.225,5,1.16879224
Paris,0.5,0.018,0.05,1.225,5,1.778903947
Paris,0.5,0.016,0.31,1.225,5,1.110650982
Paris,0.5,0.016,0.27,1.225,5,1.128739318
Paris,0.5,0.018,0.11,1.225,5,1.358103439
Paris,0.5,0.018,0.01,1.225,5,4.864776867
Paris,0.5,0.018,0.17,1.225,5,1.234338851
Paris,0.5,0.016,0.33,1.225,5,1.103251231
Paris,0.5,0.018,0.07,1.225,5,1.558484561
Paris,0.5,0.018,0.13,1.225,5,1.304154734
Paris,0.5,0.018,0.23,1.225,5,1.175147289
Paris,0.5,0.018,0.03,1.225,5,2.293216017
Paris,0.5,0.018,0.19,1.225,5,1.21045451
Paris,0.5,0.018,0.29,1.225,5,1.140448944
Paris,0.5,0.018,0.09,1.225,5,1.436029403
Paris,0.5,0.018,0.15,1.225,5,1.264592383
Paris,0.5,0.018,0.25,1.225,5,1.161730576
Paris,0.5,0.018,0.31,1.225,5,1.131867666
Paris,0.5,0.018,0.21,1.225,5,1.191119591
Paris,0.5,0.018,0.35,1.225,5,1.117647304
Paris,0.5,0.018,0.27,1.225,5,1.150301542
Paris,0,0,0.05,1.225,10,0.462695524
Paris,0.5,0.018,0.33,1.225,5,1.124326557
Paris,0,0,0.01,1.225,10,1.446111133
Paris,0,0,0.11,1.225,10,0.328593514
Paris,0,0,0.07,1.225,10,0.392451589
Paris,0,0,0.17,1.225,10,0.289151839
Paris,0,0,0.23,1.225,10,0.270288497
Paris,0,0,0.03,1.225,10,0.626598097
Paris,0,0,0.13,1.225,10,0.311400975
Paris,0,0,0.29,1.225,10,0.259230729
Paris,0,0,0.09,1.225,10,0.3534272
Paris,0,0,0.19,1.225,10,0.281540305
Paris,0,0,0.35,1.225,10,0.251964241
Paris,0,0,0.25,1.225,10,0.26601282
Paris,0,0,0.15,1.225,10,0.298793125
Paris,0,0,0.31,1.225,10,0.256496024
Paris,0,0,0.21,1.225,10,0.275378596
Paris,0,0.002,0.01,1.225,10,1.622891551
Paris,0,0,0.27,1.225,10,0.262370583
Paris,0,0.002,0.05,1.225,10,0.519257918
Paris,0,0.002,0.11,1.225,10,0.368762556
Paris,0,0,0.33,1.225,10,0.254092803
Paris,0,0.002,0.03,1.225,10,0.703196824
Paris,0,0.002,0.07,1.225,10,0.440426986
Paris,0,0.002,0.17,1.225,10,0.324499318
Paris,0,0.002,0.13,1.225,10,0.349468309
Paris,0,0.002,0.23,1.225,10,0.303330019
Paris,0,0.002,0.09,1.225,10,0.396632046
Paris,0,0.002,0.29,1.225,10,0.290920491
Paris,0,0.002,0.19,1.225,10,0.31595731
Paris,0,0.002,0.35,1.225,10,0.282765708
Paris,0,0.002,0.15,1.225,10,0.335319207
Paris,0,0.002,0.25,1.225,10,0.29853166
Paris,0,0.004,0.05,1.225,10,0.591575267
Paris,0,0.002,0.31,1.225,10,0.28785148
Paris,0,0.002,0.21,1.225,10,0.30904236
Paris,0,0.004,0.01,1.225,10,1.848912589
Paris,0,0.002,0.27,1.225,10,0.294444177
Paris,0,0.004,0.07,1.225,10,0.501765506
Paris,0,0.004,0.11,1.225,10,0.420120329
Paris,0,0.002,0.33,1.225,10,0.285154477
Paris,0,0.004,0.03,1.225,10,0.80113145
Paris,0,0.004,0.17,1.225,10,0.369692524
Paris,0,0.004,0.13,1.225,10,0.398138961
Paris,0,0.004,0.09,1.225,10,0.451871219
Paris,0,0.004,0.23,1.225,10,0.345574965
Paris,0,0.004,0.29,1.225,10,0.331437155
Paris,0,0.004,0.19,1.225,10,0.359960866
Paris,0,0.004,0.15,1.225,10,0.382019306
Paris,0,0.004,0.25,1.225,10,0.340108336
Paris,0,0.004,0.35,1.225,10,0.322146651
Paris,0,0.004,0.31,1.225,10,0.327940721
Paris,0,0.006,0.05,1.225,10,0.687295274
Paris,0,0.004,0.21,1.225,10,0.352082867
Paris,0,0.004,0.27,1.225,10,0.335451586
Paris,0,0.006,0.01,1.225,10,2.148076427
Paris,0,0.006,0.11,1.225,10,0.488098021
Paris,0,0.004,0.33,1.225,10,0.324868105
Paris,0,0.006,0.17,1.225,10,0.42951073
Paris,0,0.006,0.07,1.225,10,0.582953819
Paris,0,0.006,0.03,1.225,10,0.930758757
Paris,0,0.006,0.13,1.225,10,0.462559951
Paris,0,0.006,0.19,1.225,10,0.418204438
Paris,0,0.006,0.23,1.225,10,0.401490822
Paris,0,0.006,0.09,1.225,10,0.524986372
Paris,0,0.006,0.29,1.225,10,0.385065439
Paris,0,0.006,0.15,1.225,10,0.44383205
Paris,0,0.006,0.35,1.225,10,0.374271683
Paris,0,0.006,0.21,1.225,10,0.409051737
Paris,0,0.006,0.25,1.225,10,0.395139664
Paris,0,0.008,0.05,1.225,10,0.81927605
Paris,0,0.006,0.31,1.225,10,0.381003265
Paris,0,0.008,0.01,1.225,10,2.56056987
Paris,0,0.006,0.27,1.225,10,0.389729428
Paris,0,0.008,0.11,1.225,10,0.581827103
Paris,0,0.006,0.33,1.225,10,0.377433483
Paris,0,0.008,0.07,1.225,10,0.694897987
Paris,0,0.008,0.17,1.225,10,0.511989341
Paris,0,0.008,0.03,1.225,10,1.109491636
Paris,0,0.008,0.23,1.225,10,0.478588792
Paris,0,0.008,0.13,1.225,10,0.551384978
Paris,0,0.008,0.09,1.225,10,0.625799096
Paris,0,0.008,0.19,1.225,10,0.49851191
Paris,0,0.008,0.25,1.225,10,0.471018026
Paris,0,0.008,0.29,1.225,10,0.459009256
Paris,0,0.008,0.15,1.225,10,0.529060773
Paris,0,0.008,0.35,1.225,10,0.446142783
Paris,0,0.008,0.21,1.225,10,0.487601624
Paris,0,0.01,0.07,1.225,10,0.819076171
Paris,0,0.008,0.27,1.225,10,0.464568866
Paris,0,0.008,0.31,1.225,10,0.454167025
Paris,0,0.01,0.13,1.225,10,0.649917405
Paris,0,0.01,0.03,1.225,10,1.307757653
Paris,0,0.01,0.09,1.225,10,0.737629317
Paris,0,0.01,0.19,1.225,10,0.587595927
Paris,0,0.008,0.33,1.225,10,0.44991174
Paris,0,0.01,0.15,1.225,10,0.623603868
Paris,0,0.01,0.05,1.225,10,0.965680579
Paris,0,0.01,0.25,1.225,10,0.555188889
Paris,0,0.01,0.31,1.225,10,0.535326616
Paris,0,0.01,0.11,1.225,10,0.685799534
Paris,0,0.01,0.21,1.225,10,0.574735974
Paris,0,0.01,0.17,1.225,10,0.603481772
Paris,0,0.01,0.27,1.225,10,0.547587265
Paris,0,0.01,0.33,1.225,10,0.530310912
Paris,0,0.012,0.01,1.225,10,3.460478398
Paris,0,0.01,0.23,1.225,10,0.56411255
Paris,0,0.012,0.07,1.225,10,0.939118865
Paris,0,0.01,0.29,1.225,10,0.541034153
Paris,0,0.01,0.35,1.225,10,0.525868442
Paris,0,0.012,0.13,1.225,10,0.74516842
Paris,0,0.012,0.03,1.225,10,1.499420845
Paris,0,0.012,0.19,1.225,10,0.67371319
Paris,0,0.012,0.09,1.225,10,0.845735272
Paris,0,0.012,0.15,1.225,10,0.714998407
Paris,0,0.012,0.25,1.225,10,0.636556621
Paris,0,0.012,0.05,1.225,10,1.107209418
Paris,0,0.012,0.21,1.225,10,0.6589685
Paris,0,0.012,0.11,1.225,10,0.786309386
Paris,0,0.012,0.31,1.225,10,0.61378336
Paris,0,0.014,0.01,1.225,10,3.887711026
Paris,0,0.012,0.17,1.225,10,0.691927244
Paris,0,0.012,0.27,1.225,10,0.627840913
Paris,0,0.012,0.23,1.225,10,0.646788122
Paris,0,0.012,0.33,1.225,10,0.608032562
Paris,0,0.014,0.03,1.225,10,1.684540194
Paris,0,0.014,0.07,1.225,10,1.055063014
Paris,0,0.012,0.29,1.225,10,0.620327386
Paris,0,0.014,0.13,1.225,10,0.837167337
Paris,0,0.012,0.35,1.225,10,0.60293901
Paris,0,0.014,0.09,1.225,10,0.950150229
Paris,0,0.014,0.05,1.225,10,1.243906121
Paris,0,0.014,0.19,1.225,10,0.756890204
