"Location","Latitude","Longitude","Panel Type","Burn-in","Long-Term Degredation","Initial PCE","Module Cost","Panel Lifetime","LCOE"
"Durham","54.775706","-1.575752","1494","0.2","0.006","0.03","0.245","5","0.994694261"
"Durham","54.775706","-1.575752","1497","0.2","0.006","0.09","0.245","5","0.422401694"
"Durham","54.775706","-1.575752","1502","0.2","0.006","0.19","0.245","5","0.271798703"
"Durham","54.775706","-1.575752","1507","0.2","0.006","0.29","0.245","5","0.225060104"
"Durham","54.775706","-1.575752","1500","0.2","0.006","0.15","0.245","5","0.307943361"
"Durham","54.775706","-1.575752","1505","0.2","0.006","0.25","0.245","5","0.239268602"
"Durham","54.775706","-1.575752","1510","0.2","0.006","0.35","0.245","5","0.209836777"
"Durham","54.775706","-1.575752","1503","0.2","0.006","0.21","0.245","5","0.258889919"
"Durham","54.775706","-1.575752","1508","0.2","0.006","0.31","0.245","5","0.219330885"
"Durham","54.775706","-1.575752","1513","0.2","0.008","0.05","0.245","5","0.684129646"
"Durham","54.775706","-1.575752","1506","0.2","0.006","0.27","0.245","5","0.231638107"
"Durham","54.775706","-1.575752","1516","0.2","0.008","0.11","0.245","5","0.389033259"
"Durham","54.775706","-1.575752","1511","0.2","0.008","0.01","0.245","5","2.848171397"
"Durham","54.775706","-1.575752","1519","0.2","0.008","0.17","0.245","5","0.302240372"
"Durham","54.775706","-1.575752","1509","0.2","0.006","0.33","0.245","5","0.214296126"
"Durham","54.775706","-1.575752","1514","0.2","0.008","0.07","0.245","5","0.529555303"
"Durham","54.775706","-1.575752","1512","0.2","0.008","0.03","0.245","5","1.044803218"
"Durham","54.775706","-1.575752","1522","0.2","0.008","0.23","0.245","5","0.260730853"
"Durham","54.775706","-1.575752","1517","0.2","0.008","0.13","0.245","5","0.351200438"
"Durham","54.775706","-1.575752","1520","0.2","0.008","0.19","0.245","5","0.2854909"
"Durham","54.775706","-1.575752","1525","0.2","0.008","0.29","0.245","5","0.236397786"
"Durham","54.775706","-1.575752","1515","0.2","0.008","0.09","0.245","5","0.443680703"
"Durham","54.775706","-1.575752","1528","0.2","0.008","0.35","0.245","5","0.220407565"
"Durham","54.775706","-1.575752","1518","0.2","0.008","0.15","0.245","5","0.32345639"
"Durham","54.775706","-1.575752","1523","0.2","0.008","0.25","0.245","5","0.251322055"
"Durham","54.775706","-1.575752","1521","0.2","0.008","0.21","0.245","5","0.271931819"
"Durham","54.775706","-1.575752","1531","0.2","0.01","0.05","0.245","5","0.720421787"
"Durham","54.775706","-1.575752","1526","0.2","0.008","0.31","0.245","5","0.230379951"
"Durham","54.775706","-1.575752","1524","0.2","0.008","0.27","0.245","5","0.243307164"
"Durham","54.775706","-1.575752","1529","0.2","0.01","0.01","0.245","5","2.999262991"
"Durham","54.775706","-1.575752","1534","0.2","0.01","0.11","0.245","5","0.409670941"
"Durham","54.775706","-1.575752","1527","0.2","0.008","0.33","0.245","5","0.22509156"
"Durham","54.775706","-1.575752","1532","0.2","0.01","0.07","0.245","5","0.557647487"
"Durham","54.775706","-1.575752","1537","0.2","0.01","0.17","0.245","5","0.31827381"
"Durham","54.775706","-1.575752","1540","0.2","0.01","0.23","0.245","5","0.274562268"
"Durham","54.775706","-1.575752","1530","0.2","0.01","0.03","0.245","5","1.100228599"
"Durham","54.775706","-1.575752","1535","0.2","0.01","0.13","0.245","5","0.36983114"
"Durham","54.775706","-1.575752","1533","0.2","0.01","0.09","0.245","5","0.467217357"
"Durham","54.775706","-1.575752","1543","0.2","0.01","0.29","0.245","5","0.248938365"
"Durham","54.775706","-1.575752","1538","0.2","0.01","0.19","0.245","5","0.300635802"
"Durham","54.775706","-1.575752","1546","0.2","0.01","0.35","0.245","5","0.232099885"
"Durham","54.775706","-1.575752","1541","0.2","0.01","0.25","0.245","5","0.264654346"
"Durham","54.775706","-1.575752","1536","0.2","0.01","0.15","0.245","5","0.340615308"
"Durham","54.775706","-1.575752","1549","0.2","0.012","0.05","0.245","5","0.760780132"
"Durham","54.775706","-1.575752","1539","0.2","0.01","0.21","0.245","5","0.28635743"
"Durham","54.775706","-1.575752","1544","0.2","0.01","0.31","0.245","5","0.242601292"
"Durham","54.775706","-1.575752","1542","0.2","0.01","0.27","0.245","5","0.256214276"
"Durham","54.775706","-1.575752","1552","0.2","0.012","0.11","0.245","5","0.432620887"
"Durham","54.775706","-1.575752","1547","0.2","0.012","0.01","0.245","5","3.16728302"
"Durham","54.775706","-1.575752","1545","0.2","0.01","0.33","0.245","5","0.237032359"
"Durham","54.775706","-1.575752","1550","0.2","0.012","0.07","0.245","5","0.588887144"
"Durham","54.775706","-1.575752","1548","0.2","0.012","0.03","0.245","5","1.161863888"
"Durham","54.775706","-1.575752","1555","0.2","0.012","0.17","0.245","5","0.336103648"
"Durham","54.775706","-1.575752","1553","0.2","0.012","0.13","0.245","5","0.390549243"
"Durham","54.775706","-1.575752","1558","0.2","0.012","0.23","0.245","5","0.289943367"
"Durham","54.775706","-1.575752","1551","0.2","0.012","0.09","0.245","5","0.493391078"
"Durham","54.775706","-1.575752","1561","0.2","0.012","0.29","0.245","5","0.262884001"
"Durham","54.775706","-1.575752","1556","0.2","0.012","0.19","0.245","5","0.317477551"
"Durham","54.775706","-1.575752","1554","0.2","0.012","0.15","0.245","5","0.359696727"
"Durham","54.775706","-1.575752","1564","0.2","0.012","0.35","0.245","5","0.245102222"
"Durham","54.775706","-1.575752","1559","0.2","0.012","0.25","0.245","5","0.279480398"
"Durham","54.775706","-1.575752","1567","0.2","0.014","0.05","0.245","5","0.805928606"
"Durham","54.775706","-1.575752","1562","0.2","0.012","0.31","0.245","5","0.256191922"
"Durham","54.775706","-1.575752","1557","0.2","0.012","0.21","0.245","5","0.302399299"
"Durham","54.775706","-1.575752","1565","0.2","0.014","0.01","0.245","5","3.355245336"
"Durham","54.775706","-1.575752","1570","0.2","0.014","0.11","0.245","5","0.458294761"
"Durham","54.775706","-1.575752","1560","0.2","0.012","0.27","0.245","5","0.270567512"
"Durham","54.775706","-1.575752","1568","0.2","0.014","0.07","0.245","5","0.623834634"
"Durham","54.775706","-1.575752","1573","0.2","0.014","0.17","0.245","5","0.356049709"
"Durham","54.775706","-1.575752","1563","0.2","0.012","0.33","0.245","5","0.250311016"
"Durham","54.775706","-1.575752","1571","0.2","0.014","0.13","0.245","5","0.413726376"
"Durham","54.775706","-1.575752","1566","0.2","0.014","0.03","0.245","5","1.230814666"
"Durham","54.775706","-1.575752","1569","0.2","0.014","0.09","0.245","5","0.522671357"
"Durham","54.775706","-1.575752","1574","0.2","0.014","0.19","0.245","5","0.336318247"
"Durham","54.775706","-1.575752","1576","0.2","0.014","0.23","0.245","5","0.307150047"
"Durham","54.775706","-1.575752","1572","0.2","0.014","0.15","0.245","5","0.381042919"
"Durham","54.775706","-1.575752","1579","0.2","0.014","0.29","0.245","5","0.278484844"
"Durham","54.775706","-1.575752","1575","0.2","0.014","0.21","0.245","5","0.320345176"
"Durham","54.775706","-1.575752","1582","0.2","0.014","0.35","0.245","5","0.259647806"
"Durham","54.775706","-1.575752","1577","0.2","0.014","0.25","0.245","5","0.296066154"
"Durham","54.775706","-1.575752","1580","0.2","0.014","0.31","0.245","5","0.271395624"
"Durham","54.775706","-1.575752","1585","0.2","0.016","0.05","0.245","5","0.856760989"
"Durham","54.775706","-1.575752","1583","0.2","0.016","0.01","0.245","5","3.566870926"
"Durham","54.775706","-1.575752","1588","0.2","0.016","0.11","0.245","5","0.487200813"
"Durham","54.775706","-1.575752","1578","0.2","0.014","0.27","0.245","5","0.286624333"
"Durham","54.775706","-1.575752","1591","0.2","0.016","0.17","0.245","5","0.378506854"
"Durham","54.775706","-1.575752","1581","0.2","0.014","0.33","0.245","5","0.265165715"
"Durham","54.775706","-1.575752","1586","0.2","0.016","0.07","0.245","5","0.663181793"
"Durham","54.775706","-1.575752","1594","0.2","0.016","0.23","0.245","5","0.326522941"
"Durham","54.775706","-1.575752","1584","0.2","0.016","0.03","0.245","5","1.308445913"
"Durham","54.775706","-1.575752","1589","0.2","0.016","0.13","0.245","5","0.439821365"
"Durham","54.775706","-1.575752","1592","0.2","0.016","0.19","0.245","5","0.357530868"
"Durham","54.775706","-1.575752","1587","0.2","0.016","0.09","0.245","5","0.555637839"
"Durham","54.775706","-1.575752","1595","0.2","0.016","0.25","0.245","5","0.314739952"
"Durham","54.775706","-1.575752","1597","0.2","0.016","0.29","0.245","5","0.296049735"
"Durham","54.775706","-1.575752","1590","0.2","0.016","0.15","0.245","5","0.405076462"
"Durham","54.775706","-1.575752","1600","0.2","0.016","0.35","0.245","5","0.276024588"
"Durham","54.775706","-1.575752","1593","0.2","0.016","0.21","0.245","5","0.340550327"
"Durham","54.775706","-1.575752","1596","0.2","0.016","0.27","0.245","5","0.304702606"
"Durham","54.775706","-1.575752","1603","0.2","0.018","0.05","0.245","5","0.907693448"
"Durham","54.775706","-1.575752","1598","0.2","0.016","0.31","0.245","5","0.288513377"
"Durham","54.775706","-1.575752","1606","0.2","0.018","0.11","0.245","5","0.516163775"
"Durham","54.775706","-1.575752","1601","0.2","0.018","0.01","0.245","5","3.778913149"
"Durham","54.775706","-1.575752","1604","0.2","0.018","0.07","0.245","5","0.702606416"
"Durham","54.775706","-1.575752","1599","0.2","0.016","0.33","0.245","5","0.281890528"
"Durham","54.775706","-1.575752","1609","0.2","0.018","0.17","0.245","5","0.40100821"
"Durham","54.775706","-1.575752","1602","0.2","0.018","0.03","0.245","5","1.386229995"
"Durham","54.775706","-1.575752","1607","0.2","0.018","0.13","0.245","5","0.465967727"
"Durham","54.775706","-1.575752","1612","0.2","0.018","0.23","0.245","5","0.345933974"
"Durham","54.775706","-1.575752","1615","0.2","0.018","0.29","0.245","5","0.313649207"
"Durham","54.775706","-1.575752","1605","0.2","0.018","0.09","0.245","5","0.588669223"
"Durham","54.775706","-1.575752","1610","0.2","0.018","0.19","0.245","5","0.378785251"
"Durham","54.775706","-1.575752","1613","0.2","0.018","0.25","0.245","5","0.333450514"
"Durham","54.775706","-1.575752","1608","0.2","0.018","0.15","0.245","5","0.42915732"
"Durham","54.775706","-1.575752","1618","0.2","0.018","0.35","0.245","5","0.292433611"
"Durham","54.775706","-1.575752","1616","0.2","0.018","0.31","0.245","5","0.30566483"
"Durham","54.775706","-1.575752","1611","0.2","0.018","0.21","0.245","5","0.360795256"
"Durham","54.775706","-1.575752","1621","0.3","0","0.05","0.245","5","0.628115336"
"Durham","54.775706","-1.575752","1614","0.2","0.018","0.27","0.245","5","0.322816471"
"Durham","54.775706","-1.575752","1624","0.3","0","0.11","0.245","5","0.357180481"
"Durham","54.775706","-1.575752","1619","0.3","0","0.01","0.245","5","2.614972386"
"Durham","54.775706","-1.575752","1617","0.2","0.018","0.33","0.245","5","0.298648268"
"Durham","54.775706","-1.575752","1622","0.3","0","0.07","0.245","5","0.486197037"
"Durham","54.775706","-1.575752","1627","0.3","0","0.17","0.245","5","0.277493913"
"Durham","54.775706","-1.575752","1625","0.3","0","0.13","0.245","5","0.322445288"
"Durham","54.775706","-1.575752","1620","0.3","0","0.03","0.245","5","0.959258129"
"Durham","54.775706","-1.575752","1630","0.3","0","0.23","0.245","5","0.239383059"
"Durham","54.775706","-1.575752","1623","0.3","0","0.09","0.245","5","0.40735357"
"Durham","54.775706","-1.575752","1628","0.3","0","0.19","0.245","5","0.262115834"
"Durham","54.775706","-1.575752","1633","0.3","0","0.29","0.245","5","0.217042304"
"Durham","54.775706","-1.575752","1626","0.3","0","0.15","0.245","5","0.296972832"
"Durham","54.775706","-1.575752","1636","0.3","0","0.35","0.245","5","0.202361311"
"Durham","54.775706","-1.575752","1631","0.3","0","0.25","0.245","5","0.230744622"
"Durham","54.775706","-1.575752","1629","0.3","0","0.21","0.245","5","0.249666926"
"Durham","54.775706","-1.575752","1634","0.3","0","0.31","0.245","5","0.211517189"
"Durham","54.775706","-1.575752","1639","0.3","0.002","0.05","0.245","5","0.674787832"
"Durham","54.775706","-1.575752","1637","0.3","0.002","0.01","0.245","5","2.809279517"
"Durham","54.775706","-1.575752","1632","0.3","0","0.27","0.245","5","0.223385964"
"Durham","54.775706","-1.575752","1642","0.3","0.002","0.11","0.245","5","0.383720996"
"Durham","54.775706","-1.575752","1635","0.3","0","0.33","0.245","5","0.206661795"
"Durham","54.775706","-1.575752","1645","0.3","0.002","0.17","0.245","5","0.298113269"
"Durham","54.775706","-1.575752","1640","0.3","0.002","0.07","0.245","5","0.522324207"
"Durham","54.775706","-1.575752","1638","0.3","0.002","0.03","0.245","5","1.030536394"
"Durham","54.775706","-1.575752","1643","0.3","0.002","0.13","0.245","5","0.346404783"
"Durham","54.775706","-1.575752","1648","0.3","0.002","0.23","0.245","5","0.257170564"
"Durham","54.775706","-1.575752","1646","0.3","0.002","0.19","0.245","5","0.281592512"
"Durham","54.775706","-1.575752","1641","0.3","0.002","0.09","0.245","5","0.437622228"
"Durham","54.775706","-1.575752","1651","0.3","0.002","0.29","0.245","5","0.233169766"
"Durham","54.775706","-1.575752","1644","0.3","0.002","0.15","0.245","5","0.319039581"
"Durham","54.775706","-1.575752","1654","0.3","0.002","0.35","0.245","5","0.217397892"
"Durham","54.775706","-1.575752","1649","0.3","0.002","0.25","0.245","5","0.247890243"
"Durham","54.775706","-1.575752","1647","0.3","0.002","0.21","0.245","5","0.268218581"
"Durham","54.775706","-1.575752","1657","0.3","0.004","0.05","0.245","5","0.705435479"
"Durham","54.775706","-1.575752","1652","0.3","0.002","0.31","0.245","5","0.227234104"
"Durham","54.775706","-1.575752","1660","0.3","0.004","0.11","0.245","5","0.401148913"
"Durham","54.775706","-1.575752","1655","0.3","0.004","0.01","0.245","5","2.936871931"
"Durham","54.775706","-1.575752","1650","0.3","0.002","0.27","0.245","5","0.239984796"
"Durham","54.775706","-1.575752","1663","0.3","0.004","0.17","0.245","5","0.311653036"
"Durham","54.775706","-1.575752","1658","0.3","0.004","0.07","0.245","5","0.546047231"
"Durham","54.775706","-1.575752","1653","0.3","0.002","0.33","0.245","5","0.222017927"
"Durham","54.775706","-1.575752","1666","0.3","0.004","0.23","0.245","5","0.268850788"
"Durham","54.775706","-1.575752","1656","0.3","0.004","0.03","0.245","5","1.0773415"
"Durham","54.775706","-1.575752","1661","0.3","0.004","0.13","0.245","5","0.362137865"
"Durham","54.775706","-1.575752","1659","0.3","0.004","0.09","0.245","5","0.457498241"
"Durham","54.775706","-1.575752","1664","0.3","0.004","0.19","0.245","5","0.294381937"
"Durham","54.775706","-1.575752","1669","0.3","0.004","0.29","0.245","5","0.243759916"
"Durham","54.775706","-1.575752","1667","0.3","0.004","0.25","0.245","5","0.259148971"
"Durham","54.775706","-1.575752","1672","0.3","0.004","0.35","0.245","5","0.227271713"
"Durham","54.775706","-1.575752","1662","0.3","0.004","0.15","0.245","5","0.333529784"
"Durham","54.775706","-1.575752","1675","0.3","0.006","0.05","0.245","5","0.738999505"
"Durham","54.775706","-1.575752","1665","0.3","0.004","0.21","0.245","5","0.280400586"
"Durham","54.775706","-1.575752","1670","0.3","0.004","0.31","0.245","5","0.237554668"
"Durham","54.775706","-1.575752","1668","0.3","0.004","0.27","0.245","5","0.250884473"
"Durham","54.775706","-1.575752","1678","0.3","0.006","0.11","0.245","5","0.42023524"
"Durham","54.775706","-1.575752","1673","0.3","0.006","0.01","0.245","5","3.076605824"
"Durham","54.775706","-1.575752","1676","0.3","0.006","0.07","0.245","5","0.572027699"
"Durham","54.775706","-1.575752","1671","0.3","0.004","0.33","0.245","5","0.232101581"
"Durham","54.775706","-1.575752","1681","0.3","0.006","0.17","0.245","5","0.326481225"
"Durham","54.775706","-1.575752","1679","0.3","0.006","0.13","0.245","5","0.379368079"
"Durham","54.775706","-1.575752","1674","0.3","0.006","0.03","0.245","5","1.128600502"
"Durham","54.775706","-1.575752","1684","0.3","0.006","0.23","0.245","5","0.281642482"
"Durham","54.775706","-1.575752","1687","0.3","0.006","0.29","0.245","5","0.255357808"
"Durham","54.775706","-1.575752","1677","0.3","0.006","0.09","0.245","5","0.479265622"
"Durham","54.775706","-1.575752","1682","0.3","0.006","0.19","0.245","5","0.308388381"
"Durham","54.775706","-1.575752","1680","0.3","0.006","0.15","0.245","5","0.349398851"
"Durham","54.775706","-1.575752","1690","0.3","0.006","0.35","0.245","5","0.23808511"
"Durham","54.775706","-1.575752","1685","0.3","0.006","0.25","0.245","5","0.271479061"
"Durham","54.775706","-1.575752","1688","0.3","0.006","0.31","0.245","5","0.248857319"
"Durham","54.775706","-1.575752","1693","0.3","0.008","0.05","0.245","5","0.775916982"
"Durham","54.775706","-1.575752","1683","0.3","0.006","0.21","0.245","5","0.293741809"
"Durham","54.775706","-1.575752","1696","0.3","0.008","0.11","0.245","5","0.441228522"
"Durham","54.775706","-1.575752","1686","0.3","0.006","0.27","0.245","5","0.262821345"
"Durham","54.775706","-1.575752","1691","0.3","0.008","0.01","0.245","5","3.230300817"
"Durham","54.775706","-1.575752","1699","0.3","0.008","0.17","0.245","5","0.342790929"
"Durham","54.775706","-1.575752","1689","0.3","0.006","0.33","0.245","5","0.243144778"
"Durham","54.775706","-1.575752","1694","0.3","0.008","0.07","0.245","5","0.600603928"
"Durham","54.775706","-1.575752","1692","0.3","0.008","0.03","0.245","5","1.184980895"
"Durham","54.775706","-1.575752","1697","0.3","0.008","0.13","0.245","5","0.3983198"
"Durham","54.775706","-1.575752","1702","0.3","0.008","0.23","0.245","5","0.295712221"
"Durham","54.775706","-1.575752","1700","0.3","0.008","0.19","0.245","5","0.323794238"
"Durham","54.775706","-1.575752","1695","0.3","0.008","0.09","0.245","5","0.503207826"
